recipe_id,ing_id,ing_name,cat,continent
234357,6307,olive oil,condiment,LAT
234357,4397,onion,plant,LAT
234357,4342,garlic,spice,LAT
234357,10498,diced tomato,plantproduct,LAT
234357,4786,red bell pepper,plant,LAT
234357,5219,raisin,plantproduct,LAT
234357,16403,dried oregano,spice,LAT
234357,20551,ground cumin,spice,LAT
234357,16380,bay leaf,spice,LAT
109906,16294,sweetened condensed milk,dairy,LAT
109906,3795,coconut milk,plantproduct,LAT
109906,16386,ground cinnamon,spice,LAT
30702,4397,onion,plant,LAT
30702,6305,vegetable oil,condiment,LAT
30702,4397,onion,plant,LAT
30702,4432,green bell pepper,plant,LAT
30702,3717,fresh cilantro,spice,LAT
30702,3725,jalapeno pepper,plant,LAT
15060,4342,garlic,spice,LAT
15060,4397,onion,plant,LAT
15060,16157,butter,dairy,LAT
15060,1684,all-purpose flour,grain,LAT
15060,16133,chicken broth,animal,LAT
15060,16403,dried oregano,spice,LAT
15060,20551,ground cumin,spice,LAT
86811,6305,vegetable oil,condiment,LAT
86811,4397,onion,plant,LAT
86811,4582,tomato sauce,plantproduct,LAT
86811,16403,dried oregano,spice,LAT
86811,20244,crushed red pepper,spice,LAT
86811,16406,ground black pepper,spice,LAT
86811,16396,garlic powder,spice,LAT
74348,6305,vegetable oil,condiment,LAT
74348,4397,onion,plant,LAT
74348,5015,banana,plant,LAT
74348,10498,diced tomato,plantproduct,LAT
74348,16407,cayenne pepper,spice,LAT
221271,20384,whole chicken,animal,LAT
221271,16133,chicken broth,animal,LAT
221271,20453,Roma (plum) tomato,plant,LAT
221271,4786,red bell pepper,plant,LAT
221271,3725,jalapeno pepper,plant,LAT
221271,4397,onion,plant,LAT
221271,4342,garlic,spice,LAT
221271,16403,dried oregano,spice,LAT
221271,16380,bay leaf,spice,LAT
221271,16407,cayenne pepper,spice,LAT
221271,3717,fresh cilantro,spice,LAT
93483,6305,vegetable oil,condiment,LAT
93483,4279,carrot,plant,LAT
93483,4292,celery,plant,LAT
93483,4397,onion,plant,LAT
93483,4432,green bell pepper,plant,LAT
93483,4342,garlic,spice,LAT
93483,16133,chicken broth,animal,LAT
93483,4572,tomato,plant,LAT
93483,4267,cabbage,plant,LAT
93483,4409,fresh parsley,spice,LAT
139948,1684,all-purpose flour,grain,LAT
139948,2356,baking powder,other,LAT
139948,16157,butter,dairy,LAT
139948,20482,frying oil,condiment,LAT
197065,3701,tomatillo,plant,LAT
197065,3723,serrano pepper,plant,LAT
197065,4397,onion,plant,LAT
197065,4342,garlic,spice,LAT
180345,5012,avocado,plant,LAT
180345,4405,green onion,spice,LAT
180345,4572,tomato,plant,LAT
180345,4572,tomato,plant,LAT
180345,4432,green bell pepper,plant,LAT
180345,3717,fresh cilantro,spice,LAT
180345,5112,lime juice,plantproduct,LAT
215073,20447,habanero pepper,plant,LAT
215073,5121,mango,plant,LAT
215073,4397,onion,plant,LAT
215073,4405,green onion,spice,LAT
215073,4342,garlic,spice,LAT
215073,7842,white vinegar,condiment,LAT
215073,5112,lime juice,plantproduct,LAT
215073,6305,vegetable oil,condiment,LAT
214083,1650,white rice,grain,LAT
214083,16339,unsalted butter,dairy,LAT
214083,1684,all-purpose flour,grain,LAT
214083,1526,white sugar,condiment,LAT
214083,16317,egg,animal,LAT
214083,16424,vanilla extract,plantproduct,LAT
214083,16258,heavy whipping cream,dairy,LAT
214083,5219,raisin,plantproduct,LAT
214083,16386,ground cinnamon,spice,LAT
235472,20551,ground cumin,spice,LAT
235472,2882,soy sauce,condiment,LAT
235472,7842,white vinegar,condiment,LAT
235472,6305,vegetable oil,condiment,LAT
235472,4342,garlic,spice,LAT
235472,16404,paprika,spice,LAT
235472,16406,ground black pepper,spice,LAT
235472,16403,dried oregano,spice,LAT
235472,6305,vegetable oil,condiment,LAT
235472,16133,chicken broth,animal,LAT
235472,5112,lime juice,plantproduct,LAT
235472,3725,jalapeno pepper,plant,LAT
235472,3717,fresh cilantro,spice,LAT
235472,16407,cayenne pepper,spice,LAT
235472,16407,cayenne pepper,spice,LAT
213706,6305,vegetable oil,condiment,LAT
213706,4311,fresh corn kernel,plant,LAT
213706,20497,poblano chile pepper,plant,LAT
213706,4397,onion,plant,LAT
213706,4342,garlic,spice,LAT
213706,4279,carrot,plant,LAT
213706,16278,milk,dairy,LAT
213706,16157,butter,dairy,LAT
213706,1650,white rice,grain,LAT
213706,5520,chicken bouillon,condiment,LAT
257998,9725,extra-virgin olive oil,condiment,LAT
257998,4342,garlic,spice,LAT
257998,16404,paprika,spice,LAT
257998,20551,ground cumin,spice,LAT
257998,5107,lemon juice,plantproduct,LAT
257998,16406,ground black pepper,spice,LAT
257998,4397,onion,plant,LAT
257998,6494,chicken breast,animal,LAT
257998,16133,chicken broth,animal,LAT
257998,4342,garlic,spice,LAT
257998,9725,extra-virgin olive oil,condiment,LAT
257998,20551,ground cumin,spice,LAT
257998,16406,ground black pepper,spice,LAT
18145,1526,white sugar,condiment,LAT
18145,6305,vegetable oil,condiment,LAT
18145,1684,all-purpose flour,grain,LAT
13231,2351,corn tortilla,grain,LAT
13231,20482,frying oil,condiment,LAT
13231,3717,fresh cilantro,spice,LAT
13231,4572,tomato,plant,LAT
13231,4397,onion,plant,LAT
13231,20476,chipotle peppers in adobo sauce,plantproduct,LAT
13231,5012,avocado,plant,LAT
10307,1684,all-purpose flour,grain,LAT
10307,2356,baking powder,other,LAT
10307,6300,shortening,dairy,LAT
10307,1526,white sugar,condiment,LAT
10307,16317,egg,animal,LAT
10307,1526,white sugar,condiment,LAT
10307,16386,ground cinnamon,spice,LAT
77118,3701,tomatillo,plant,LAT
77118,3725,jalapeno pepper,plant,LAT
77118,4342,garlic,spice,LAT
77118,16387,ground clove,spice,LAT
77118,20551,ground cumin,spice,LAT
77118,16406,ground black pepper,spice,LAT
77118,5520,chicken bouillon,condiment,LAT
85396,20482,frying oil,condiment,LAT
85396,1684,all-purpose flour,grain,LAT
85396,16317,egg,animal,LAT
85396,16278,milk,dairy,LAT
85396,16407,cayenne pepper,spice,LAT
85396,4397,onion,plant,LAT
85396,4432,green bell pepper,plant,LAT
85396,4292,celery,plant,LAT
85396,4342,garlic,spice,LAT
85396,3686,ketchup,condiment,LAT
85396,5112,lime juice,plantproduct,LAT
85396,6294,mayonnaise,condiment,LAT
85396,5592,hot sauce,condiment,LAT
237290,5460,beef stock,animal,LAT
237290,4397,onion,plant,LAT
237290,4432,green bell pepper,plant,LAT
237290,3640,tomato paste,plantproduct,LAT
237290,4342,garlic,spice,LAT
237290,6307,olive oil,condiment,LAT
237290,20551,ground cumin,spice,LAT
237290,3717,fresh cilantro,spice,LAT
88923,6305,vegetable oil,condiment,LAT
88923,4397,onion,plant,LAT
88923,5015,banana,plant,LAT
78174,1735,masa harina,grain,LAT
78174,1684,all-purpose flour,grain,LAT
78174,6300,shortening,dairy,LAT
78174,20482,frying oil,condiment,LAT
165102,20303,cinnamon stick,spice,LAT
165102,18794,whole clove,spice,LAT
165102,1526,white sugar,condiment,LAT
165102,16347,evaporated milk,dairy,LAT
165102,16317,egg,animal,LAT
165102,1526,white sugar,condiment,LAT
165102,16424,vanilla extract,plantproduct,LAT
165102,16157,butter,dairy,LAT
138090,4397,onion,plant,LAT
138090,4279,carrot,plant,LAT
138090,4342,garlic,spice,LAT
138090,16347,evaporated milk,dairy,LAT
138090,6305,vegetable oil,condiment,LAT
138090,4342,garlic,spice,LAT
138090,4397,onion,plant,LAT
12949,4292,celery,plant,LAT
12949,4572,tomato,plant,LAT
12949,4657,green chile pepper,plant,LAT
12949,4342,garlic,spice,LAT
84175,20482,frying oil,condiment,LAT
84175,4397,onion,plant,LAT
84175,4342,garlic,spice,LAT
84175,4432,green bell pepper,plant,LAT
84175,4786,red bell pepper,plant,LAT
84175,4572,tomato,plant,LAT
84175,13968,chicken stock,animal,LAT
84175,16406,ground black pepper,spice,LAT
109921,16317,egg,animal,LAT
109921,16294,sweetened condensed milk,dairy,LAT
109921,16347,evaporated milk,dairy,LAT
109921,3795,coconut milk,plantproduct,LAT
109921,16278,milk,dairy,LAT
109921,16424,vanilla extract,plantproduct,LAT
109921,1526,white sugar,condiment,LAT
237023,1526,white sugar,condiment,LAT
237023,16157,butter,dairy,LAT
237023,16317,egg,animal,LAT
237023,1684,all-purpose flour,grain,LAT
237023,2356,baking powder,other,LAT
237023,3795,coconut milk,plantproduct,LAT
223261,16133,chicken broth,animal,LAT
223261,2351,corn tortilla,grain,LAT
223261,4572,tomato,plant,LAT
223261,3701,tomatillo,plant,LAT
223261,6281,lard,animal,LAT
223261,4397,onion,plant,LAT
223261,4342,garlic,spice,LAT
223261,5219,raisin,plantproduct,LAT
223261,16417,dried thyme,spice,LAT
223261,20303,cinnamon stick,spice,LAT
223261,18794,whole clove,spice,LAT
223261,16133,chicken broth,animal,LAT
223261,1526,white sugar,condiment,LAT
241101,4342,garlic,spice,LAT
241101,5112,lime juice,plantproduct,LAT
241101,6307,olive oil,condiment,LAT
241101,3717,fresh cilantro,spice,LAT
241101,16385,chili powder,spice,LAT
241101,1526,white sugar,condiment,LAT
241101,16404,paprika,spice,LAT
241101,16407,cayenne pepper,spice,LAT
241101,6420,canola oil,condiment,LAT
241101,4397,onion,plant,LAT
241101,4786,red bell pepper,plant,LAT
241101,4342,garlic,spice,LAT
108487,5112,lime juice,plantproduct,LAT
108487,2882,soy sauce,condiment,LAT
108487,6305,vegetable oil,condiment,LAT
108487,5592,hot sauce,condiment,LAT
175666,6420,canola oil,condiment,LAT
175666,4183,pork shoulder,animal,LAT
175666,16406,ground black pepper,spice,LAT
175666,3725,jalapeno pepper,plant,LAT
175666,4397,onion,plant,LAT
175666,4342,garlic,spice,LAT
175666,10498,diced tomato,plantproduct,LAT
175666,20551,ground cumin,spice,LAT
13200,2351,corn tortilla,grain,LAT
13200,4397,onion,plant,LAT
13200,4342,garlic,spice,LAT
13200,16403,dried oregano,spice,LAT
13200,16380,bay leaf,spice,LAT
13200,4431,canned diced green chile peppers,plantproduct,LAT
13200,4442,potato,plant,LAT
13200,20551,ground cumin,spice,LAT
13200,16406,ground black pepper,spice,LAT
13200,16258,heavy whipping cream,dairy,LAT
13200,16231,shredded Monterey Jack cheese,dairy,LAT
68866,5375,bacon,animal,LAT
68866,3723,serrano pepper,plant,LAT
44149,20384,whole chicken,animal,LAT
44149,16396,garlic powder,spice,LAT
44149,16407,cayenne pepper,spice,LAT
44149,1526,white sugar,condiment,LAT
45368,1526,white sugar,condiment,LAT
45368,4342,garlic,spice,LAT
45368,4397,onion,plant,LAT
45368,5375,bacon,animal,LAT
152189,1525,brown sugar,condiment,LAT
152189,6300,shortening,dairy,LAT
152189,16317,egg,animal,LAT
152189,16278,milk,dairy,LAT
152189,16424,vanilla extract,plantproduct,LAT
152189,16386,ground cinnamon,spice,LAT
152189,1684,all-purpose flour,grain,LAT
152189,16317,egg,animal,LAT
129000,4786,red bell pepper,plant,LAT
129000,4405,green onion,spice,LAT
129000,5012,avocado,plant,LAT
129000,5375,bacon,animal,LAT
129000,16231,shredded Monterey Jack cheese,dairy,LAT
129000,3717,fresh cilantro,spice,LAT
81384,4397,onion,plant,LAT
81384,13968,chicken stock,animal,LAT
81384,16407,cayenne pepper,spice,LAT
107945,1526,white sugar,condiment,LAT
107945,5107,lemon juice,plantproduct,LAT
27819,20269,red onion,plant,LAT
27819,4342,garlic,spice,LAT
27819,20447,habanero pepper,plant,LAT
27819,4343,fresh ginger root,spice,LAT
27819,6307,olive oil,condiment,LAT
27819,1525,brown sugar,condiment,LAT
27819,2882,soy sauce,condiment,LAT
27819,16386,ground cinnamon,spice,LAT
27819,16401,ground nutmeg,spice,LAT
27819,16387,ground clove,spice,LAT
27819,3717,fresh cilantro,spice,LAT
27819,6494,chicken breast,animal,LAT
36203,6307,olive oil,condiment,LAT
36203,4342,garlic,spice,LAT
36203,4397,onion,plant,LAT
36203,4572,tomato,plant,LAT
36203,4279,carrot,plant,LAT
36203,5375,bacon,animal,LAT
36203,4409,fresh parsley,spice,LAT
13336,3103,ground beef,animal,LAT
13336,4397,onion,plant,LAT
13336,4582,tomato sauce,plantproduct,LAT
21676,16278,milk,dairy,LAT
21676,5015,banana,plant,LAT
215226,4397,onion,plant,LAT
215226,4432,green bell pepper,plant,LAT
215226,3717,fresh cilantro,spice,LAT
217838,10498,diced tomato,plantproduct,LAT
217838,4431,canned diced green chile peppers,plantproduct,LAT
217838,4397,onion,plant,LAT
217838,4342,garlic,spice,LAT
217838,20551,ground cumin,spice,LAT
217838,16403,dried oregano,spice,LAT
217838,16406,ground black pepper,spice,LAT
217838,16215,shredded Cheddar cheese,dairy,LAT
221432,16294,sweetened condensed milk,dairy,LAT
221432,1526,white sugar,condiment,LAT
221432,16317,egg,animal,LAT
221432,16424,vanilla extract,plantproduct,LAT
221432,16157,butter,dairy,LAT
221432,1684,all-purpose flour,grain,LAT
214814,6305,vegetable oil,condiment,LAT
214814,4432,green bell pepper,plant,LAT
214814,4397,onion,plant,LAT
214814,6494,chicken breast,animal,LAT
214814,2351,corn tortilla,grain,LAT
214814,16215,shredded Cheddar cheese,dairy,LAT
214814,5588,salsa,plantproduct,LAT
214814,20482,frying oil,condiment,LAT
11292,6300,shortening,dairy,LAT
11292,1525,brown sugar,condiment,LAT
11292,1526,white sugar,condiment,LAT
11292,16317,egg,animal,LAT
11292,16424,vanilla extract,plantproduct,LAT
11292,16278,milk,dairy,LAT
11292,1684,all-purpose flour,grain,LAT
11292,2356,baking powder,other,LAT
47436,1526,white sugar,condiment,LAT
47436,16294,sweetened condensed milk,dairy,LAT
47436,16258,heavy whipping cream,dairy,LAT
82985,3103,ground beef,animal,LAT
82985,16385,chili powder,spice,LAT
82985,16403,dried oregano,spice,LAT
82985,4342,garlic,spice,LAT
82985,7842,white vinegar,condiment,LAT
90358,16319,egg yolk,animal,LAT
90358,16294,sweetened condensed milk,dairy,LAT
90358,16347,evaporated milk,dairy,LAT
90358,1525,brown sugar,condiment,LAT
21690,4183,pork shoulder,animal,LAT
21690,4397,onion,plant,LAT
21690,4342,garlic,spice,LAT
21690,16403,dried oregano,spice,LAT
21690,20551,ground cumin,spice,LAT
21690,16380,bay leaf,spice,LAT
21690,1684,all-purpose flour,grain,LAT
21690,1735,masa harina,grain,LAT
21690,6281,lard,animal,LAT
21690,16317,egg,animal,LAT
21690,16278,milk,dairy,LAT
21690,5588,salsa,plantproduct,LAT
20210,5111,lime,plant,LAT
20210,1526,white sugar,condiment,LAT
14782,6305,vegetable oil,condiment,LAT
14782,4397,onion,plant,LAT
14782,3717,fresh cilantro,spice,LAT
14782,4342,garlic,spice,LAT
14782,16406,ground black pepper,spice,LAT
14782,4582,tomato sauce,plantproduct,LAT
16493,1650,white rice,grain,LAT
16493,2779,canned black beans,plantproduct,LAT
16493,5107,lemon juice,plantproduct,LAT
16493,16396,garlic powder,spice,LAT
10420,6300,shortening,dairy,LAT
10420,1526,white sugar,condiment,LAT
10420,16317,egg,animal,LAT
10420,1684,all-purpose flour,grain,LAT
10420,2356,baking powder,other,LAT
10420,5140,orange juice,plantproduct,LAT
10420,16386,ground cinnamon,spice,LAT
10420,1526,white sugar,condiment,LAT
179911,6494,chicken breast,animal,LAT
179911,4786,red bell pepper,plant,LAT
179911,6294,mayonnaise,condiment,LAT
179911,16258,heavy whipping cream,dairy,LAT
217840,4442,potato,plant,LAT
217840,6305,vegetable oil,condiment,LAT
217840,4397,onion,plant,LAT
217840,4432,green bell pepper,plant,LAT
217840,4342,garlic,spice,LAT
217840,3103,ground beef,animal,LAT
217840,20551,ground cumin,spice,LAT
217840,16406,ground black pepper,spice,LAT
217840,3640,tomato paste,plantproduct,LAT
217840,7842,white vinegar,condiment,LAT
217840,16317,egg,animal,LAT
217840,1684,all-purpose flour,grain,LAT
217840,20482,frying oil,condiment,LAT
223005,6307,olive oil,condiment,LAT
223005,5111,lime,plant,LAT
223005,10498,diced tomato,plantproduct,LAT
223005,4432,green bell pepper,plant,LAT
223005,4342,garlic,spice,LAT
223005,3725,jalapeno pepper,plant,LAT
223005,5460,beef stock,animal,LAT
223005,16403,dried oregano,spice,LAT
223005,20551,ground cumin,spice,LAT
223005,16385,chili powder,spice,LAT
223005,16406,ground black pepper,spice,LAT
228356,16406,ground black pepper,spice,LAT
228356,6307,olive oil,condiment,LAT
228356,4432,green bell pepper,plant,LAT
228356,4786,red bell pepper,plant,LAT
228356,4397,onion,plant,LAT
228356,4342,garlic,spice,LAT
228356,3640,tomato paste,plantproduct,LAT
228356,10498,diced tomato,plantproduct,LAT
228356,16133,chicken broth,animal,LAT
228356,16380,bay leaf,spice,LAT
228356,20244,crushed red pepper,spice,LAT
228356,3717,fresh cilantro,spice,LAT
214972,4442,potato,plant,LAT
214972,4397,onion,plant,LAT
214972,4342,garlic,spice,LAT
214972,16380,bay leaf,spice,LAT
214972,4582,tomato sauce,plantproduct,LAT
214972,9725,extra-virgin olive oil,condiment,LAT
214065,7842,white vinegar,condiment,LAT
214065,1526,white sugar,condiment,LAT
214065,3725,jalapeno pepper,plant,LAT
214065,4279,carrot,plant,LAT
214065,20269,red onion,plant,LAT
159881,16406,ground black pepper,spice,LAT
159881,4431,canned diced green chile peppers,plantproduct,LAT
80564,6307,olive oil,condiment,LAT
80564,4572,tomato,plant,LAT
80564,4397,onion,plant,LAT
80564,4342,garlic,spice,LAT
80564,3717,fresh cilantro,spice,LAT
80564,5520,chicken bouillon,condiment,LAT
107487,1525,brown sugar,condiment,LAT
107487,4343,fresh ginger root,spice,LAT
107487,16407,cayenne pepper,spice,LAT
107487,16387,ground clove,spice,LAT
107487,16386,ground cinnamon,spice,LAT
107487,16404,paprika,spice,LAT
107487,16403,dried oregano,spice,LAT
107487,16406,ground black pepper,spice,LAT
107487,5111,lime,plant,LAT
107487,5140,orange juice,plantproduct,LAT
9963,1527,confectioners' sugar,condiment,LAT
9963,16157,butter,dairy,LAT
9963,16424,vanilla extract,plantproduct,LAT
9963,16386,ground cinnamon,spice,LAT
9963,1684,all-purpose flour,grain,LAT
36908,16404,paprika,spice,LAT
36908,16396,garlic powder,spice,LAT
36908,16403,dried oregano,spice,LAT
36908,16406,ground black pepper,spice,LAT
36908,6494,chicken breast,animal,LAT
152219,1526,white sugar,condiment,LAT
152219,5111,lime,plant,LAT
152219,3467,rum,condiment,LAT
152219,5111,lime,plant,LAT
143611,6305,vegetable oil,condiment,LAT
143611,4342,garlic,spice,LAT
143611,20453,Roma (plum) tomato,plant,LAT
143611,16406,ground black pepper,spice,LAT
143611,20551,ground cumin,spice,LAT
223197,4572,tomato,plant,LAT
223197,4397,onion,plant,LAT
223197,3725,jalapeno pepper,plant,LAT
223197,3723,serrano pepper,plant,LAT
223197,4342,garlic,spice,LAT
223197,5112,lime juice,plantproduct,LAT
223197,16403,dried oregano,spice,LAT
223197,16407,cayenne pepper,spice,LAT
223197,1526,white sugar,condiment,LAT
223197,3717,fresh cilantro,spice,LAT
231828,4267,cabbage,plant,LAT
231828,6307,olive oil,condiment,LAT
231828,4397,onion,plant,LAT
231828,4432,green bell pepper,plant,LAT
231828,4405,green onion,spice,LAT
231828,16423,fresh thyme,spice,LAT
231828,4279,carrot,plant,LAT
231828,7842,white vinegar,condiment,LAT
231828,1526,white sugar,condiment,LAT
239426,4397,onion,plant,LAT
239426,4432,green bell pepper,plant,LAT
257322,6307,olive oil,condiment,LAT
257322,4397,onion,plant,LAT
257322,16406,ground black pepper,spice,LAT
257322,20551,ground cumin,spice,LAT
257322,16386,ground cinnamon,spice,LAT
257322,16380,bay leaf,spice,LAT
257322,16407,cayenne pepper,spice,LAT
257322,4342,garlic,spice,LAT
235407,6307,olive oil,condiment,LAT
235407,4397,onion,plant,LAT
235407,4342,garlic,spice,LAT
235407,2779,canned black beans,plantproduct,LAT
235407,20551,ground cumin,spice,LAT
233502,5140,orange juice,plantproduct,LAT
233502,5112,lime juice,plantproduct,LAT
233502,4342,garlic,spice,LAT
233502,20551,ground cumin,spice,LAT
233502,16406,ground black pepper,spice,LAT
233502,3717,fresh cilantro,spice,LAT
214538,16317,egg,animal,LAT
214538,16278,milk,dairy,LAT
214538,16157,butter,dairy,LAT
214538,5015,banana,plant,LAT
218575,6305,vegetable oil,condiment,LAT
218575,20384,whole chicken,animal,LAT
218575,16403,dried oregano,spice,LAT
218575,4342,garlic,spice,LAT
218575,4397,onion,plant,LAT
218575,3701,tomatillo,plant,LAT
218575,3717,fresh cilantro,spice,LAT
218575,3725,jalapeno pepper,plant,LAT
218575,4342,garlic,spice,LAT
218575,5111,lime,plant,LAT
218575,16231,shredded Monterey Jack cheese,dairy,LAT
146767,5015,banana,plant,LAT
146767,4786,red bell pepper,plant,LAT
146767,4432,green bell pepper,plant,LAT
146767,3717,fresh cilantro,spice,LAT
146767,4405,green onion,spice,LAT
146767,5112,lime juice,plantproduct,LAT
146767,1525,brown sugar,condiment,LAT
146767,4343,fresh ginger root,spice,LAT
146767,6307,olive oil,condiment,LAT
146767,20447,habanero pepper,plant,LAT
37652,16157,butter,dairy,LAT
37652,5375,bacon,animal,LAT
37652,4397,onion,plant,LAT
37652,4292,celery,plant,LAT
37652,4572,tomato,plant,LAT
37652,3640,tomato paste,plantproduct,LAT
37652,3686,ketchup,condiment,LAT
37652,1650,white rice,grain,LAT
37652,16423,fresh thyme,spice,LAT
7205,1526,white sugar,condiment,LAT
7205,1684,all-purpose flour,grain,LAT
13140,4397,onion,plant,LAT
13140,16133,chicken broth,animal,LAT
13140,1650,white rice,grain,LAT
13140,4572,tomato,plant,LAT
13140,4279,carrot,plant,LAT
13140,16406,ground black pepper,spice,LAT
13140,4409,fresh parsley,spice,LAT
9215,4432,green bell pepper,plant,LAT
9215,20270,white onion,plant,LAT
9215,16406,ground black pepper,spice,LAT
9215,16403,dried oregano,spice,LAT
9215,7842,white vinegar,condiment,LAT
9215,5375,bacon,animal,LAT
44150,6307,olive oil,condiment,LAT
44150,4432,green bell pepper,plant,LAT
44150,4397,onion,plant,LAT
44150,4342,garlic,spice,LAT
44150,16386,ground cinnamon,spice,LAT
44150,5111,lime,plant,LAT
44150,4431,canned diced green chile peppers,plantproduct,LAT
44150,4572,tomato,plant,LAT
60681,4183,pork shoulder,animal,LAT
60681,7842,white vinegar,condiment,LAT
60681,20551,ground cumin,spice,LAT
60681,16396,garlic powder,spice,LAT
60681,16406,ground black pepper,spice,LAT
60681,6305,vegetable oil,condiment,LAT
60681,5140,orange juice,plantproduct,LAT
60681,1684,all-purpose flour,grain,LAT
139208,4397,onion,plant,LAT
139208,4405,green onion,spice,LAT
139208,4342,garlic,spice,LAT
139208,5375,bacon,animal,LAT
139208,6307,olive oil,condiment,LAT
139208,16380,bay leaf,spice,LAT
139208,3717,fresh cilantro,spice,LAT
139208,4409,fresh parsley,spice,LAT
202261,1526,white sugar,condiment,LAT
202261,16317,egg,animal,LAT
202261,16294,sweetened condensed milk,dairy,LAT
202261,16278,milk,dairy,LAT
202261,16278,milk,dairy,LAT
134083,1735,masa harina,grain,LAT
134083,16386,ground cinnamon,spice,LAT
134083,16424,vanilla extract,plantproduct,LAT
73832,6494,chicken breast,animal,LAT
73832,3717,fresh cilantro,spice,LAT
73832,6420,canola oil,condiment,LAT
73832,4342,garlic,spice,LAT
73832,4279,carrot,plant,LAT
73832,20551,ground cumin,spice,LAT
73832,1650,white rice,grain,LAT
213719,4397,onion,plant,LAT
213719,5111,lime,plant,LAT
213719,3723,serrano pepper,plant,LAT
213719,5111,lime,plant,LAT
213719,5012,avocado,plant,LAT
213719,3717,fresh cilantro,spice,LAT
213719,5121,mango,plant,LAT
212673,1650,white rice,grain,LAT
212673,16347,evaporated milk,dairy,LAT
212673,1526,white sugar,condiment,LAT
212673,16386,ground cinnamon,spice,LAT
212673,16424,vanilla extract,plantproduct,LAT
215235,4397,onion,plant,LAT
215235,4183,pork shoulder,animal,LAT
215235,3717,fresh cilantro,spice,LAT
215235,5111,lime,plant,LAT
232061,4572,tomato,plant,LAT
232061,4397,onion,plant,LAT
232061,3717,fresh cilantro,spice,LAT
232061,5112,lime juice,plantproduct,LAT
232061,20482,frying oil,condiment,LAT
232061,2351,corn tortilla,grain,LAT
232061,5111,lime,plant,LAT
256968,6294,mayonnaise,condiment,LAT
256968,16407,cayenne pepper,spice,LAT
256968,16157,butter,dairy,LAT
238693,3795,coconut milk,plantproduct,LAT
238693,1526,white sugar,condiment,LAT
238693,1636,cornstarch,plantproduct,LAT
238693,16386,ground cinnamon,spice,LAT
257150,4342,garlic,spice,LAT
257150,6281,lard,animal,LAT
257150,4397,onion,plant,LAT
257150,3723,serrano pepper,plant,LAT
237006,16406,ground black pepper,spice,LAT
237006,16407,cayenne pepper,spice,LAT
237006,5112,lime juice,plantproduct,LAT
237006,6307,olive oil,condiment,LAT
237006,5121,mango,plant,LAT
237006,20269,red onion,plant,LAT
237006,3717,fresh cilantro,spice,LAT
237006,5111,lime,plant,LAT
215219,20384,whole chicken,animal,LAT
215219,4397,onion,plant,LAT
215219,4432,green bell pepper,plant,LAT
216898,6305,vegetable oil,condiment,LAT
216898,16385,chili powder,spice,LAT
216898,2351,corn tortilla,grain,LAT
216898,16215,shredded Cheddar cheese,dairy,LAT
216898,4397,onion,plant,LAT
214896,4342,garlic,spice,LAT
214896,20270,white onion,plant,LAT
214896,20453,Roma (plum) tomato,plant,LAT
214896,4183,pork shoulder,animal,LAT
214896,16380,bay leaf,spice,LAT
214896,13968,chicken stock,animal,LAT
87286,1650,white rice,grain,LAT
87286,5520,chicken bouillon,condiment,LAT
87286,3701,tomatillo,plant,LAT
87286,3725,jalapeno pepper,plant,LAT
87286,4342,garlic,spice,LAT
87286,6305,vegetable oil,condiment,LAT
87286,4397,onion,plant,LAT
87286,4342,garlic,spice,LAT
87286,3717,fresh cilantro,spice,LAT
87286,5112,lime juice,plantproduct,LAT
67300,16319,egg yolk,animal,LAT
67300,16386,ground cinnamon,spice,LAT
67300,16424,vanilla extract,plantproduct,LAT
67300,16294,sweetened condensed milk,dairy,LAT
67300,16347,evaporated milk,dairy,LAT
67300,3795,coconut milk,plantproduct,LAT
67300,3467,rum,condiment,LAT
41736,3717,fresh cilantro,spice,LAT
41736,4342,garlic,spice,LAT
41736,5199,plantain,plantproduct,LAT
41736,4397,onion,plant,LAT
41736,4442,potato,plant,LAT
41736,6305,vegetable oil,condiment,LAT
41736,4397,onion,plant,LAT
41736,20551,ground cumin,spice,LAT
41736,16404,paprika,spice,LAT
41736,4572,tomato,plant,LAT
17826,16385,chili powder,spice,LAT
17826,4267,cabbage,plant,LAT
17826,4267,cabbage,plant,LAT
17826,4397,onion,plant,LAT
17826,5111,lime,plant,LAT
86093,6494,chicken breast,animal,LAT
86093,16404,paprika,spice,LAT
86093,16406,ground black pepper,spice,LAT
86093,5106,lemon,plant,LAT
86093,4786,red bell pepper,plant,LAT
143619,4267,cabbage,plant,LAT
143619,4279,carrot,plant,LAT
143619,4405,green onion,spice,LAT
143619,7842,white vinegar,condiment,LAT
143619,16403,dried oregano,spice,LAT
214366,20303,cinnamon stick,spice,LAT
214366,16387,ground clove,spice,LAT
214366,16401,ground nutmeg,spice,LAT
214366,16377,ground allspice,spice,LAT
214366,1526,white sugar,condiment,LAT
216872,4442,potato,plant,LAT
216872,6307,olive oil,condiment,LAT
216872,4397,onion,plant,LAT
216872,3103,ground beef,animal,LAT
216872,4405,green onion,spice,LAT
216872,4409,fresh parsley,spice,LAT
216872,1526,white sugar,condiment,LAT
216872,16404,paprika,spice,LAT
216872,20551,ground cumin,spice,LAT
216872,16406,ground black pepper,spice,LAT
216872,16317,egg,animal,LAT
216872,5219,raisin,plantproduct,LAT
216872,1684,all-purpose flour,grain,LAT
216872,1526,white sugar,condiment,LAT
